0.16878778,0.7779948,0.0014113773,0.00025938448
-0.99999976,-0.9999733,-0.24932057,0.00021266004
0.5319729,0.28192073,0.0006021259,9.1618684e-05
-0.9999982,-0.9998589,-0.24932995,0.0002106595
0.09296389,0.7564427,0.001434176,0.00020286617
-0.99999976,-0.99999976,-0.24931505,0.00020115117
-0.38191563,0.32331386,-5.1170588e-05,0.00018792824
-0.99999976,-0.9999986,-0.24932034,0.00020337332
0.6734102,0.9973334,0.00033524632,0.00023336022
-0.99999976,-0.99999946,-0.24933062,0.00021137504
0.5443698,0.6828148,0.0008542237,-7.293449e-06
0.7969109,0.5144502,-0.24918136,0.00019624297
0.7842969,0.9980797,0.0008724627,8.2250684e-05
-0.94872814,-0.78167576,-0.24934213,0.00022835132
0.4388812,0.06966272,-2.2232533e-05,-2.3706205e-05
0.9174697,0.8962973,-0.24945146,0.00030686575
0.80934095,0.9981187,0.0007258652,9.7078126e-05
-0.9999842,-0.9982113,-0.24932848,0.0002068137
0.061739754,0.1403316,0.00020161271,0.00029219378
-0.99999976,-0.99999976,-0.24932644,0.00020831909
0.661719,0.64002794,-0.00033599138,-0.000694361
-0.9921101,-0.9998727,-0.24930401,0.00019973623
0.84312475,0.42104092,4.684925e-05,0.00026628323
0.6996637,0.8023679,-0.2492879,0.00018649173
0.8306865,-0.023354826,-0.00073492504,0.00012189979
0.9628851,-0.8122126,-0.24974005,0.00060791866
0.4741695,0.75642127,0.0013859263,0.00015454435
-0.99998575,0.99990755,-0.24914548,0.00033987788
0.22876392,0.35047686,0.0005262195,0.00013066365
-0.999999,0.9999733,-0.24915475,0.00033477828
0.8168003,0.10030564,-0.00047537676,0.0001673792
-0.9998304,-0.9999985,-0.24931538,0.00020300048
0.6509378,0.7098052,0.0003632903,-0.0005913923
-0.99999976,-0.99999976,-0.24932116,0.000204899
0.65153813,0.13719279,-0.0002411902,5.0119765e-05
-0.99999976,-0.99999976,-0.24932583,0.00020730605
0.79169285,0.12800872,-0.0004436373,0.00012779378
-0.99999976,-0.99999976,-0.24931361,0.00021680527
0.96427315,0.97720885,0.00042402738,9.869269e-05
-0.99999976,-0.99999976,-0.24932078,0.00020460635
0.86312485,0.15773728,-0.00031369925,0.00019806591
-0.99999154,-0.9999865,-0.2493195,0.00020383776
0.5502441,0.4602287,-0.00034067035,4.0744664e-05
-0.9999989,0.9999778,-0.24915628,0.0003409945
0.5370975,0.42162997,-0.00046873087,0.000116533716
-0.78118944,0.26388714,-0.24915554,0.0002634879
0.6114051,0.99699867,0.0016739947,0.00041109588
-0.99401927,-0.9890964,-0.24931692,0.00019792227
0.6734102,0.9973334,0.00049760926,0.00021334586
-0.99999976,-0.99999976,-0.24931982,0.00020235391
0.9983399,0.9076684,-0.00040802354,0.0007759615
0.002488936,0.43755016,-0.25311965,0.00013784494
0.04178801,0.28381002,-5.531311e-05,0.00022379137
-0.99387765,-0.7584358,-0.24932857,0.00024614533
0.29181898,0.36096343,0.00069114554,0.000134203
0.71748054,0.7955373,-0.24922504,0.00017952944
0.9891413,0.95983297,0.00024318695,0.00020622372
-0.009779573,0.86603945,-0.24917434,0.00041927176
0.932896,0.99238926,0.0007115005,0.0002079676
0.9677876,0.2665213,-0.249765,0.00020479804
0.6114051,0.99699867,0.0015574082,0.00034810178
-0.99999976,-0.99999976,-0.24931008,0.00021689983
-0.39016923,0.46133733,0.00038549304,8.217708e-05
-0.99999875,-0.99999976,-0.24932724,0.00020797933
0.92030823,0.9948907,0.0009031889,0.0001962902
-0.99999976,-0.99999976,-0.24929518,0.0002169238
0.1883529,0.23067755,0.00048387042,0.00019635043
-0.99999976,-0.99999976,-0.24929585,0.00022192608
0.7842969,0.9980797,0.00037452579,0.00012313531
-0.99999976,-0.99999976,-0.24932055,0.00020500748
0.85193104,0.9977565,0.0008302924,5.5657903e-05
-0.99999976,-0.99999976,-0.2493249,0.00020821235
0.5804385,0.16430044,2.4437904e-05,8.347095e-06
0.80049556,0.5784139,-0.24938981,0.0001993207
