-20.0,-20.0,-0.59921676,-0.59921676,-7.447094e-05
-20.0,-19.74842767,-0.6048058,-0.6048058,-7.899228e-05
-20.0,-19.49685535,-0.61033815,-0.61033815,-8.209684e-05
-20.0,-19.24528302,-0.6158176,-0.6158176,-8.4801286e-05
-20.0,-18.99371069,-0.62123805,-0.62123805,-8.75002e-05
-20.0,-18.74213836,-0.62659967,-0.62659967,-9.0193236e-05
-20.0,-18.49056604,-0.63190264,-0.63190264,-9.28801e-05
-20.0,-18.23899371,-0.63715124,-0.63715124,-9.5561554e-05
-20.0,-17.98742138,-0.6423459,-0.6423459,-9.8238175e-05
-20.0,-17.73584906,-0.6474823,-0.6474823,-0.000100908626
-20.0,-17.48427673,-0.6525603,-0.6525603,-0.00010357401
-20.0,-17.2327044,-0.65758044,-0.65758044,-0.0001062341
-20.0,-16.98113208,-0.6625429,-0.6625429,-0.00010888837
-20.0,-16.72955975,-0.66744775,-0.66744775,-0.00011153775
-20.0,-16.47798742,-0.67229533,-0.67229533,-0.00011418201
-20.0,-16.22641509,-0.6770861,-0.6770861,-0.00011682167
-20.0,-15.97484277,-0.6818202,-0.6818202,-0.00011945545
-20.0,-15.72327044,-0.6864976,-0.6864976,-0.00012208463
-20.0,-15.47169811,-0.6911192,-0.6911192,-0.00012470939
-20.0,-15.22012579,-0.6956847,-0.6956847,-0.00012732914
-20.0,-14.96855346,-0.7001947,-0.7001947,-0.0001299447
-20.0,-14.71698113,-0.7046498,-0.7046498,-0.0001325024
-20.0,-14.46540881,-0.70904964,-0.70904964,-0.00013500231
-20.0,-14.21383648,-0.7133952,-0.7133952,-0.00013804075
-20.0,-13.96226415,-0.7176865,-0.7176865,-0.0001410732
-20.0,-13.71069182,-0.72192395,-0.72192395,-0.00014409825
-20.0,-13.4591195,-0.7261081,-0.7261081,-0.0001471169
-20.0,-13.20754717,-0.7302389,-0.7302389,-0.00015012862
-20.0,-12.95597484,-0.73431706,-0.73431706,-0.0001531333
-20.0,-12.70440252,-0.73834294,-0.73834294,-0.0001561321
-20.0,-12.45283019,-0.74231696,-0.74231696,-0.0001591706
-20.0,-12.20125786,-0.7462392,-0.7462392,-0.00016229635
-20.0,-11.94968553,-0.7501107,-0.7501107,-0.00016543141
-20.0,-11.69811321,-0.7539311,-0.7539311,-0.00016856624
-20.0,-11.44654088,-0.7577014,-0.7577014,-0.00017169456
-20.0,-11.19496855,-0.76142156,-0.76142156,-0.00017481705
-20.0,-10.94339623,-0.7650923,-0.7650923,-0.0001779336
-20.0,-10.6918239,-0.7687142,-0.7687142,-0.00018104445
-20.0,-10.44025157,-0.7722872,-0.7722872,-0.00018414983
-20.0,-10.18867925,-0.7758121,-0.7758121,-0.00018724892
-20.0,-9.937106918,-0.77928925,-0.77928925,-0.00019074744
-20.0,-9.685534591,-0.78271896,-0.78271896,-0.00019429543
-20.0,-9.433962264,-0.786102,-0.786102,-0.00019783899
-20.0,-9.182389937,-0.7894384,-0.7894384,-0.00020137697
-20.0,-8.93081761,-0.7927289,-0.7927289,-0.00020491099
-20.0,-8.679245283,-0.7959738,-0.7959738,-0.00020843942
-20.0,-8.427672956,-0.7991734,-0.7991734,-0.00021196331
-20.0,-8.176100629,-0.80232865,-0.80232865,-0.0002154829
-20.0,-7.924528302,-0.8029781,-0.8029781,-0.00021893834
-20.0,-7.672955975,-0.8017488,-0.8017488,-0.00022232765
-20.0,-7.421383648,-0.8005129,-0.8005129,-0.00022571487
