-20.0,-20.0,-0.6312985,-0.6312985,-0.9535808
-20.0,-19.74842767,-0.63683695,-0.63683695,-0.9529728
-20.0,-19.49685535,-0.6423102,-0.6423102,-0.95235467
-20.0,-19.24528302,-0.64771885,-0.64771885,-0.9537502
-20.0,-18.99371069,-0.6530628,-0.6530628,-0.9551677
-20.0,-18.74213836,-0.65834284,-0.65834284,-0.95654047
-20.0,-18.49056604,-0.66355866,-0.66355866,-0.95786947
-20.0,-18.23899371,-0.66871077,-0.66871077,-0.9591564
-20.0,-17.98742138,-0.67379975,-0.67379975,-0.96040267
-20.0,-17.73584906,-0.6788253,-0.6788253,-0.9616575
-20.0,-17.48427673,-0.6837881,-0.6837881,-0.9639182
-20.0,-17.2327044,-0.68868864,-0.68868864,-0.9669532
-20.0,-16.98113208,-0.6935267,-0.6935267,-0.96983105
-20.0,-16.72955975,-0.6983031,-0.6983031,-0.9724634
-20.0,-16.47798742,-0.7030183,-0.7030183,-0.97486717
-20.0,-16.22641509,-0.7076724,-0.7076724,-0.9770615
-20.0,-15.97484277,-0.7122658,-0.7122658,-0.9790647
-20.0,-15.72327044,-0.7167993,-0.7167993,-0.9808931
-20.0,-15.47169811,-0.72127277,-0.72127277,-0.9825617
-20.0,-15.22012579,-0.7256868,-0.7256868,-0.9840846
-20.0,-14.96855346,-0.73004186,-0.73004186,-0.98547435
-20.0,-14.71698113,-0.7344455,-0.7344455,-0.9867444
-20.0,-14.46540881,-0.7395335,-0.7395335,-0.9879151
-20.0,-14.21383648,-0.7445382,-0.7445382,-0.9889818
-20.0,-13.96226415,-0.7494606,-0.7494606,-0.98995364
-20.0,-13.71069182,-0.75430167,-0.75430167,-0.9908392
-20.0,-13.4591195,-0.759062,-0.759062,-0.99164623
-20.0,-13.20754717,-0.76374245,-0.76374245,-0.99238145
-20.0,-12.95597484,-0.76834387,-0.76834387,-0.99305165
-20.0,-12.70440252,-0.7728674,-0.7728674,-0.9936622
-20.0,-12.45283019,-0.7773136,-0.7773136,-0.9942186
-20.0,-12.20125786,-0.7816835,-0.7816835,-0.9947259
-20.0,-11.94968553,-0.7859782,-0.7859782,-0.9951561
-20.0,-11.69811321,-0.7901981,-0.7901981,-0.99553317
