-20.0,-20.0,-0.53940004,-0.53940004,0.0032342877
-20.0,-19.74842767,-0.54688287,-0.54688287,0.0032699541
-20.0,-19.49685535,-0.55427957,-0.55427957,0.0033056252
-20.0,-19.24528302,-0.56158984,-0.56158984,0.0033410187
-20.0,-18.99371069,-0.56881315,-0.56881315,0.0033669262
-20.0,-18.74213836,-0.5759502,-0.5759502,0.0033831445
-20.0,-18.49056604,-0.5830001,-0.5830001,0.0033993684
-20.0,-18.23899371,-0.5899635,-0.5899635,0.003415596
-20.0,-17.98742138,-0.59684014,-0.59684014,0.0034318287
-20.0,-17.73584906,-0.6036303,-0.6036303,0.0034480663
-20.0,-17.48427673,-0.6103339,-0.6103339,0.0034643088
-20.0,-17.2327044,-0.6169513,-0.6169513,0.0034805562
-20.0,-16.98113208,-0.6234826,-0.6234826,0.0034968078
-20.0,-16.72955975,-0.6299279,-0.6299279,0.0035130647
-20.0,-16.47798742,-0.6362876,-0.6362876,0.0035293254
-20.0,-16.22641509,-0.642562,-0.642562,0.0035455918
-20.0,-15.97484277,-0.6487515,-0.6487515,0.0035618627
-20.0,-15.72327044,-0.6548563,-0.6548563,0.0035781397
-20.0,-15.47169811,-0.6608767,-0.6608767,0.0035944197
-20.0,-15.22012579,-0.6668134,-0.6668134,0.003610704
-20.0,-14.96855346,-0.6726668,-0.6726668,0.003626994
-20.0,-14.71698113,-0.67843676,-0.67843676,0.0036432873
-20.0,-14.46540881,-0.6841245,-0.6841245,0.003659587
-20.0,-14.21383648,-0.68973017,-0.68973017,0.0036758902
-20.0,-13.96226415,-0.6952543,-0.6952543,0.0036907718
-20.0,-13.71069182,-0.7006977,-0.7006977,0.00370346
-20.0,-13.4591195,-0.7060607,-0.7060607,0.0037161594
-20.0,-13.20754717,-0.71134377,-0.71134377,0.0037288675
-20.0,-12.95597484,-0.7165476,-0.7165476,0.003740114
-20.0,-12.70440252,-0.721673,-0.721673,0.0037508998
-20.0,-12.45283019,-0.7267207,-0.7267207,0.0037616938
-20.0,-12.20125786,-0.73169065,-0.73169065,0.0037724965
-20.0,-11.94968553,-0.7365843,-0.7365843,0.0037833063
-20.0,-11.69811321,-0.741402,-0.741402,0.0037941253
-20.0,-11.44654088,-0.74614435,-0.74614435,0.0038049512
-20.0,-11.19496855,-0.75081223,-0.75081223,0.0038157857
-20.0,-10.94339623,-0.7554064,-0.7554064,0.0038266275
-20.0,-10.6918239,-0.75992745,-0.75992745,0.0038374765
-20.0,-10.44025157,-0.764376,-0.764376,0.0038483334
-20.0,-10.18867925,-0.768753,-0.768753,0.0038591994
-20.0,-9.937106918,-0.77305937,-0.77305937,0.0038700711
-20.0,-9.685534591,-0.7772954,-0.7772954,0.003880951
-20.0,-9.433962264,-0.78146225,-0.78146225,0.0038918385
-20.0,-9.182389937,-0.78556037,-0.78556037,0.0039027333
-20.0,-8.93081761,-0.78959084,-0.78959084,0.0039136345
-20.0,-8.679245283,-0.7935543,-0.7935543,0.0039245435
-20.0,-8.427672956,-0.7974516,-0.7974516,0.003935459
-20.0,-8.176100629,-0.8012313,-0.8012313,0.00394632
-20.0,-7.924528302,-0.80481416,-0.80481416,0.003955268
